numero di foto di buongiorno,numero di like per foto,numero di commenti per foto,boomer
55.09274137916847,12.273261773631164,35.46274983068652,1
72.01936340700496,19.418897908390075,33.07638899991012,1
62.806467446952865,20.787819284750825,22.75583735338155,1
87.10742200400215,27.11509499744769,29.949284997992677,1
60.360760934905656,8.86276534315888,36.13861442760015,1
77.68111588467087,13.981889231497181,24.50639590434371,1
52.01773655115945,20.495031430327533,27.39796583722228,1
69.95672173973998,13.304667967611067,15.793506119271145,1
89.77342024565641,17.903908857850546,57.36001884668867,1
47.26123848179201,20.822357775781718,53.29010103723019,1
48.81610551658128,9.40037515305729,43.5838948133709,1
53.569042502878645,16.274164602793974,39.295641013474544,1
42.81408305560285,9.893410331911376,25.287297009662428,1
52.63286202599432,11.523931378117506,25.014726770997623,1
35.90284994703927,15.72403497431798,32.327626850075674,1
72.81033417373402,16.00447767301776,24.873286471077556,1
53.57601618621556,28.18545396666277,49.63142301024833,1
56.37651583775237,24.25581552276321,23.08740569237645,1
47.60559405762473,16.588505750906958,35.05263491728645,1
57.20350975332995,19.712991274480878,45.56213946748097,1
54.56241158026514,8.60243028499862,41.08421551626928,1
64.96076805208577,17.05570766870938,42.43709143753977,1
51.32288362256168,19.60762168844451,21.176823544433013,1
59.345322143374155,14.220322441842125,28.23472463473313,1
43.243504327750216,18.046165109258645,11.457977980408973,1
69.27569164857337,16.893725708822178,31.26727613236675,1
72.91458503947699,10.175140184851768,52.077145650034645,1
69.27509191894919,17.30130213186423,37.965684199417225,1
67.05881904171099,22.047756173508024,39.91732114109975,1
50.48420427702241,11.133849196763176,45.78926204737422,1
67.04146601599214,11.672864400961664,28.849403874048928,1
53.39158622363901,19.962409657022526,22.59395706143809,1
68.36854657771038,17.558444153615405,32.02627553959763,1
44.8695707339108,11.573150644319155,41.288334374011036,1
40.30901539750504,14.696883529042097,35.61418040878118,1
51.93060523476416,20.184715853793094,33.49122047184149,1
40.30813510060828,20.69809148504582,32.43119711766145,1
72.26987344593675,19.809456727642164,37.19118736369504,1
53.641095110664146,23.132913767617094,38.89424750415158,1
49.60630685006816,32.078899161522514,38.90357201409599,1
86.96738621752638,27.53929025382029,21.84793973155527,1
51.14777890509942,11.669921137868858,39.32987919071192,1
97.90519634350196,13.896415054294405,10.894944217319276,1
57.64543011649255,22.18272931862513,27.600265638712827,1
39.98516357699596,7.488799351271176,25.25207593074057,1
41.13526718858196,13.16529727861207,33.280275233739715,1
63.763436128000315,26.04139401039393,37.30235366343117,1
65.59207362975793,14.889607345783615,31.431251758820313,1
41.16698712876747,17.952434237913042,53.282229812559365,1
34.15674447178832,17.80492635018018,41.76334676133685,1
69.85007278031391,29.254000108935585,38.19416517081274,1
55.21860177869007,24.622885654672338,36.92560559144243,1
41.87923093492153,13.737151515370812,31.14156597305634,1
77.46285564681536,21.57965511800499,40.53981820653031,1
94.73444607898944,10.896862612066606,32.437272026359814,1
40.3453651155406,33.193259408419124,36.28693723157914,1
67.91750560581931,7.404233420795463,35.98013905355296,1
54.72212003772398,15.185166786730218,28.24994835291055,1
46.430990440348474,11.085619994262009,33.00936456042988,1
63.23478547173561,22.96988442131413,35.46397164214149,1
96.38876563594854,22.254823084334806,20.110949249506568,1
15.174737676097696,16.276385169956026,28.62255060522059,1
36.55541297429321,11.958457662306854,43.299517328625114,1
55.19351858480773,33.954574463873826,37.81821621533748,1
42.258911181484216,19.993651592077857,19.463309994888427,1
55.23001645760289,21.785782984557084,34.85823583265968,1
54.773187311626145,22.732728897871024,38.589213353577115,1
52.406782296317466,15.682714912950138,39.005775655161855,1
47.587907132328084,8.904118654521595,44.004421867650315,1
43.81355535737214,19.954333234414946,27.375163859875087,1
88.3288374662643,15.136104634796824,47.714663522258434,1
38.22123222600312,9.348118813709373,31.734713812837988,1
39.87666565662005,23.9792221949806,48.449039753188494,1
52.40677253228926,5.854662627994197,27.66222345401393,1
75.9668025689227,26.141321830586172,42.71788848315523,1
23.46498904548475,10.388915707513693,30.62667229789706,1
63.71077167546812,16.938294585821986,16.143952749002445,1
58.400741733840285,6.693038769122626,29.62604113739679,1
48.205457367336855,20.35412563125791,35.20457792090836,1
77.07144763981415,19.445706267654547,35.23409076331446,1
40.200209334021075,12.61910781276256,41.331573859978036,1
84.88183308859061,11.685848184689114,43.494921301874825,1
47.430529855766345,3.782250987103893,54.98085939152693,1
68.23113872891979,14.776208190429482,38.14930465574355,1
59.97717340128229,7.032983348771312,36.007705568095616,1
75.24820164583207,25.043115430831666,24.00723245872237,1
55.27689331511071,16.47737039169744,40.60373258864017,1
92.85576867409796,34.72808961799386,41.656428099998,1
72.46759828623806,31.269145142065053,31.165453643641186,1
60.6906133385151,15.16001313590051,19.081364571920687,1
59.577794313689324,17.50451419814264,25.32926190605217,1
86.79742597011101,26.036673878653087,21.15744549058484,1
63.44721229449978,12.081039190647088,17.61638072752482,1
49.37827514323024,14.482072340040073,25.307455239101948,1
70.74586101565717,12.30546826416704,36.83897589949555,1
48.90427540273758,22.00302654285464,38.78391450737962,1
37.99960078026728,19.47426690630422,38.20265815782322,1
52.5634704692484,21.12616617625869,36.49010096933589,1
68.9034875827856,11.162932731571457,33.03900819604707,1
55.72506746945176,23.381813180465002,39.5667803029425,1
62.27709286003011,17.503591840579723,32.445037293751334,1
56.7209886963839,8.454870964471485,36.5397095621252,1
73.37213745701948,12.949602555826313,45.98383961035333,1
34.22156546359376,10.080376382140358,46.691537640915385,1
84.57700216549175,14.877351973252908,49.140827603051065,1
60.08731870656054,9.989066883635354,35.26453829453049,1
93.95225174722479,23.343192659723805,41.15647526846402,1
72.96742666953394,9.86090858236861,26.500818101981398,1
62.62948116007753,26.376683328546505,29.17068472226369,1
50.755062114991844,15.655807025106785,18.308790286171195,1
76.05479222167682,22.74480285130721,15.898181654705072,1
67.31373614781236,11.306185977437785,48.21283373710251,1
62.95521699753103,14.572071961641798,23.57263964427335,1
53.153564804674474,13.937033725762214,41.75752310278898,1
40.35040327698661,9.847137192430123,27.870460778425286,1
50.01737810297054,15.182567113185112,51.50311061831341,1
36.64924860365807,14.612130535949605,46.20655396921123,1
55.53467658614476,17.14193308234069,44.270790236416474,1
62.25162319491263,20.441006513403508,58.96578231365289,1
47.009389609205506,8.112682257091725,40.9543663447725,1
85.36117228239524,9.881670904654543,25.325566958216037,1
6.836800660767146,12.702745887682099,47.73860187335658,1
58.343398602594824,25.411573672999147,27.329076592548127,1
77.23416501953842,18.142476662497245,34.938440010110995,1
60.92227889057252,25.5488576315412,20.11831378227272,1
77.23446450373217,28.506700750610968,48.84208856905645,1
57.571995870278904,8.838204493269009,35.0490562218661,1
59.63508530761008,25.93764638353531,45.47548826656136,1
49.494959646854824,10.8412820862766,17.675977801780924,1
29.90220464376778,21.133625204114693,51.493275410360965,1
42.9308178674544,13.71523005562158,33.81074281583743,1
27.91124421490767,12.967873397432358,27.249686464314298,1
21.54535245076307,25.909029947370378,36.46022846570456,1
71.56893449474646,25.264268326779426,47.83247979447561,1
83.06224913701945,15.082302639129072,29.521650263369327,1
37.909228687976814,24.290893043394252,42.82850616174253,1
30.59494010844321,26.243731594932534,46.87688894662946,1
73.84880914927359,14.78691999482862,44.94362836809066,1
72.10188470260928,30.264921928767066,40.36667420517289,1
72.33202134728377,20.15300920868289,32.69282187565881,1
88.45365451193527,25.103390363505568,34.172347896324915,1
75.49703319279178,12.679128093506506,38.909473423602336,1
74.2191592877016,20.990523796505265,30.896841273134786,1
20.00273296594012,17.198387073981277,39.22786315563202,1
78.76698944691819,9.33323021730276,31.468431749296013,1
34.23238275464312,21.551890675239967,39.81256552929713,1
62.85973985733926,11.320051803817682,34.66835336378729,1
33.781854839066995,10.046484581248851,25.37269255726224,1
85.16157646241292,11.838947194739973,35.29204896276025,1
50.31511639925535,19.021250504034906,28.301979396836305,1
60.758917200429906,19.34127072147532,44.050054017943275,1
53.67295988500104,7.951191083148924,30.9568231568513,1
69.67137236602962,21.15032271821701,34.74592134229857,1
72.2738634056303,11.406758408877938,31.92194277371315,1
56.497484816723784,20.96178257440748,39.748441564048974,1
90.18025534168407,23.106310075568985,23.980025642242797,1
59.00436090265753,13.845876642727113,32.43742737700211,1
42.662119689523074,18.81752310762061,36.941465358522905,1
72.74895676032807,17.39494302742411,33.98256638430248,1
86.72631035211229,20.946860531660906,31.706274566527853,1
54.59550745388939,9.292733976697932,32.11138857074881,1
61.47102511690479,11.901861165840971,24.89874236777016,1
25.063788660817078,23.63708023248005,32.714121687457784,1
71.08976133338336,17.343240513428352,49.991918361604405,1
84.76418819471283,29.0682806096016,29.003504795499506,1
56.10759496188466,16.846144933327427,52.8978147980591,1
73.90198419888635,4.8097858927391615,48.0485664909758,1
63.44086944306146,7.066921318337908,22.354610373604146,1
80.00031420434252,14.932413437398276,39.79476447848596,1
55.678929432778176,15.74600811643063,17.89900122178545,1
96.00511705490037,13.842949789054124,26.81520297604717,1
74.02727845822132,8.573178970812444,37.62586166974557,1
59.870775763982074,20.328427853953247,27.21599523423728,1
31.94421192126663,13.400311299198036,45.24530485040057,1
52.42749811425449,15.468080527761426,9.23527737006009,1
61.453486574097795,15.877337452859592,28.80578679198055,1
88.17022256886612,12.967999643910318,23.18055547518809,1
17.579977818180026,21.16527691236625,39.863704654263046,1
54.31274738169314,19.990158480913426,23.951474397435927,1
23.8377874416122,8.635012226691519,51.42106667797154,1
63.696797600343615,8.024701532809482,20.065774117416424,1
61.38318378493352,11.05428458016318,41.82540540825622,1
87.61483185158151,18.995491683685657,25.18449498122909,1
60.0476041649043,14.56886400559378,26.12180647078059,1
59.257215495850964,15.428565898539038,63.84460882112708,1
23.746078057683093,20.69904360984705,40.821539807288296,1
61.2303751968752,14.961334957303151,39.313071961484326,1
93.2707704653705,15.202156888591206,39.672664855318594,1
51.25175334265845,18.671383078578287,40.67311407664239,1
34.22591102418036,18.648029650832008,54.282578506503704,1
79.31741244491477,17.083324781884198,36.30029636863115,1
56.59117611986262,17.60605392627116,55.4168287570075,1
70.10175091087405,10.868458321999226,12.126819898557846,1
47.88166363773244,16.969138175528883,32.78910203221978,1
69.13764961109716,15.32140685548571,10.239726223390324,1
55.88467257936304,15.701850721164053,40.104709781437116,1
60.00590121998145,17.215354749027117,36.24854851758347,1
66.94459906895953,8.084330049939956,21.40922419642545,1
58.636513357248994,19.859014447963183,23.70140199415918,1
68.66489429468906,14.904335311694613,47.15196573690504,1
42.37318705258693,11.555517328644507,43.02916220762592,1
67.40729192666865,11.140071491218539,28.86896555606895,1
62.64771376429788,12.556631625511784,26.005070851075484,1
59.7890268488685,19.789153888676665,47.14669717701382,1
80.43688354545594,11.699965238382454,36.97558010073825,1
73.77220420068014,12.106480532735196,40.40700303933375,1
76.77829145142329,19.671973386648915,35.167092628519605,1
66.71216206512396,19.844848246838712,31.491341486692605,1
41.87576133128144,26.047370721191353,29.60585773544828,1
69.32506314314044,13.416596000677853,25.01950456518132,1
31.19380050955174,22.016230309772677,24.2249101803008,1
59.87794609192933,26.28495204976716,14.259783911981009,1
82.01339276788245,17.419607629867674,40.73236463119565,1
38.46919870245499,18.050414780671844,43.99399667274705,1
58.376715094920215,26.092466457783342,21.202800491255726,1
57.96095969076108,9.4741972061857,47.86373293532237,1
96.16703435020838,9.412935055413485,29.171191079388727,1
38.246764719755724,8.934311169635023,36.637229334444775,1
79.4125656011602,11.552338890530894,31.971359263406182,1
54.48791228402839,18.390916456193843,65.50881395036481,1
68.21467246215114,18.21485898480568,29.92547701600736,1
30.179267728987945,13.74995944245404,27.00342382412485,1
62.98724530933894,18.60258796586216,35.28423779570978,1
52.31587551290903,12.605668672697224,30.234305766080517,1
70.77410598619716,4.326411201484042,22.730790222411343,1
41.72676651736289,16.078523612937392,36.248691829079135,1
61.231259637262,8.625838110692536,42.83495447076343,1
59.31326156764353,16.953569207091366,37.3880694979535,1
39.28375134154569,4.588761854343744,30.00603850034924,1
74.93091220460668,5.6728788813104005,15.765039156314087,1
53.54719661824111,17.26178426286314,44.17458903145639,1
65.51703812010587,19.24074752952927,33.3046954777161,1
86.78121791737415,12.562953554882725,18.99684150739026,1
54.77512900107267,17.24090987118184,6.026593886689192,1
54.1212567616859,6.983997024827149,55.80579045085349,1
79.67562479489513,13.862976505741324,24.477972192713302,1
59.491155713057864,7.222597652830862,24.569204277603273,1
47.81033273565008,9.79618794175364,32.53300844843979,1
53.22389622977176,26.272420311738248,39.155408006893225,1
64.30168425300423,15.530980834922063,28.93992952411307,1
63.67771020242228,5.103360364795711,43.68942036964036,1
54.309621585010134,23.301868569089986,48.582521130069615,1
65.71117740390137,18.958092138575736,34.11152442331581,1
36.00341472546961,6.286422932704108,43.43006425254092,1
43.57883049441188,12.280384877371429,48.64650945144615,1
68.50031659594197,23.873057555592087,32.09499367546502,1
49.56578212180104,5.153198924630338,23.99920623193512,1
65.67341068167397,18.051205793421182,41.37510672538661,1
50.95228390078029,15.641477721835056,34.87949997178503,1
50.237404677557876,26.87904681481429,31.84712790212532,1
70.35849062790794,14.038906369470524,41.05523907425847,1
44.79358213986249,23.484730862183927,41.66558561922025,1
46.51214263251542,17.941535845818382,31.756882955630857,1
58.83889523075267,12.590927546813914,42.683821837994174,1
34.10719793329089,16.626429550689867,28.24488296887937,1
57.9395741797825,18.548600802669448,30.059651850075984,1
71.24497655863671,13.240578404577567,39.47507579405037,1
69.37296238573822,18.830733513230104,22.81152053484365,1
41.437386774862816,17.69282246370487,15.146600050711484,1
48.540503594442214,19.06917736789108,57.962412667984225,1
57.274600548172465,25.274797480547754,44.74815282216832,1
65.51499137129507,10.626201246830881,2.5296187849899208,1
91.45381856638865,13.260557795962171,44.41034027808,1
73.21355534152895,11.974744312684912,22.47660176724465,1
69.94119359504096,21.106722805988845,28.655106590286998,1
42.04404048667801,13.014212404230213,33.98252365876292,1
59.51877002026228,15.94266777777822,36.48313929466333,1
74.50682586070964,15.460188251945596,23.323232490340423,1
58.62250578052028,18.509745808832093,40.9771630344582,1
102.45569916707571,14.454469348828257,30.02417613201867,1
37.19779031888324,9.227834929630623,44.34955292167721,1
67.75458849522626,20.782952614126987,26.81000007655393,1
62.667014932586824,8.120139538283738,41.704889320477264,1
82.241538313272,12.572568027640704,33.473059713240794,1
72.79578630852319,11.50105972479126,38.15354559648953,1
73.83812956176902,17.73496261977385,4.9638521063567635,1
41.28736856461791,14.76008862162953,33.07430903895986,1
64.78705895220196,15.89612523445169,46.10703323056712,1
67.84985461932003,11.293652635337349,21.559157202769853,1
66.73849051852957,13.306883229663432,39.47639855272492,1
64.59499865226289,17.468392239385835,19.92648062607799,1
87.95581484208786,8.138102671802505,35.180564632214214,1
35.61213615977599,22.360680951774807,30.14600024237845,1
57.50547400237596,24.62675315802989,37.8827279605788,1
74.20793349611525,24.76162323447545,45.64454939572761,1
47.156250949240466,17.913652967209305,24.58795060435376,1
83.81371963921625,18.37926324237256,49.991022735415704,1
42.15342435993842,17.023156015650958,38.827273625166,1
81.50830217398419,20.28809417307556,41.71176945343184,1
47.706179004117075,16.58485380904047,28.967475399246545,1
79.26943761573756,19.86436367793901,14.639635734258833,1
49.184206799373825,10.973610011997028,24.57748913714747,1
70.94178275516803,13.791290147412195,33.85445583738747,1
45.75420930680234,13.976249998133321,44.407341354528505,1
47.010771825278006,12.23502465943707,42.31157917042127,1
67.51399705782717,7.335039768552545,23.96535641895359,1
46.74668714933114,11.462174062716858,21.511152229763226,1
80.41202721285262,24.567830374882412,28.04163626669797,1
31.34435557422365,14.005428241804035,38.11575556327311,1
83.28427360215024,6.965745604072953,37.55632092254649,1
67.22286202429534,10.473701912877427,34.11549486606709,1
72.78175634774031,22.59556790680984,36.02514087322841,1
39.700657932332476,23.34308640367132,44.600467541954814,1
82.32703252299092,11.56578326301872,50.940576471917936,1
62.90754762610954,18.32642514692381,36.34832286974103,1
38.801544138711684,14.110852916707639,23.747080735090236,1
37.16532459836952,23.53735250371526,25.66297335606399,1
51.91825932421176,18.561652156580294,40.04542775779768,1
47.98771578917779,17.219689678783613,36.246871785188816,1
64.63456602343723,12.155759621750345,30.448524723084212,1
28.12445596284599,4.374005778805378,28.671124685187483,1
72.96933065907021,18.449855275110707,50.08997516817418,1
88.559062704712,7.896999526767706,34.57620326065213,1
45.66418677613232,27.057701196322263,26.07155948597748,1
59.91717999298833,13.81301382944735,11.776435683428035,1
58.94302424674658,15.67328785740366,23.630839130273795,1
71.42763020638674,15.521912982639488,31.263935955961838,1
